,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,9768,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19175243.0,19175243.0,,1,,,,2022-10-10T14:32:00.000Z,19363.373604973644,22037429759.331867,33.0406,-0.14522081,-0.66278491,-0.28191694,-8.92638967,-21.54618484,-2.2371205,371297394175.15564,39.5845,406630845704.45,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
1,1027,Ethereum,ETH,ethereum,6132,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122735495.499,122735495.499,,2,,,,2022-10-10T14:32:00.000Z,1314.98447731872,7556402975.439101,35.0614,-0.07752113,-0.66749926,-0.16728884,-23.55768342,-31.0960591,22.8872273,161395271397.20663,17.2088,161395271397.21,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
2,825,Tether,USDT,tether,40638,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68371859091.288185,70146125804.4731,,3,,,,2022-10-10T14:32:00.000Z,1.000068570008245,30454606389.36475,34.5014,-0.00143795,-0.00677458,0.00506992,-0.02680157,-0.03259277,0.08117371,68376547350.2298,7.2897,70150935724.9,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-10-10 14:34:42.627507
3,3408,USD Coin,USDC,usd-coin,6466,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46062456901.28931,46062456901.28931,,4,,,,2022-10-10T14:32:00.000Z,1.0000955119214796,2784949179.8911676,13.811,0.01151818,0.00523318,0.00152126,0.01943239,0.02591013,-0.02284973,46066856415.05602,4.9143,46066856415.06,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-10-10 14:34:42.627507
4,1839,BNB,BNB,bnb,1123,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-10-10T14:32:00.000Z,275.33791544304864,641568433.5037723,6.5719,-0.08886111,-0.95861705,-4.12178885,-5.91987802,-16.6885497,22.02494133,44422265151.811485,4.7388,55067583088.61,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-10T14:32:00.000Z,0.5203008827699508,2397054569.0974264,80.8638,-0.00062955,0.51847083,14.79588782,46.76710207,36.09538678,66.85703429,25941460952.44362,2.7657,52030088277.0,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
6,4687,Binance USD,BUSD,binance-usd,5250,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21628100610.95,21628100610.95,,7,,,,2022-10-10T14:32:00.000Z,1.0006896264047656,4880536147.955244,44.0252,0.10835872,0.08569951,0.02323818,0.06196219,0.0939917,0.12100554,21643015920.216236,2.3074,21643015920.22,,2022-10-10T14:32:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-10-10 14:34:42.627507
7,2010,Cardano,ADA,cardano,578,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34269415370.124,35007351299.341,,8,,,,2022-10-10T14:32:00.000Z,0.4172974228809307,393696644.9293635,36.841,-0.03142949,-1.35901618,-1.93764414,-19.20473604,-23.05160184,-3.22683266,14300538717.588902,1.5246,18778384029.64,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
8,5426,Solana,SOL,solana,389,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,357159304.3107565,511616946.142289,,9,,,,2022-10-10T14:32:00.000Z,32.735425949754394,531533318.07311505,32.2924,-0.07768052,-0.81473386,-0.58502201,-5.24152234,-26.26389779,-3.49373136,11691761958.530565,1.2465,16747998655.08,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
9,74,Dogecoin,DOGE,dogecoin,572,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-10-10T14:32:00.000Z,0.060910696440957424,212016932.89463204,27.0634,-0.09658439,-1.72373479,1.10511953,-4.78402898,-16.04115524,-1.12328629,8081068650.860661,0.8619,8081068650.86,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
10,3890,Polygon,MATIC,polygon,498,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-10-10T14:32:00.000Z,0.8370449975664431,243432867.9305208,51.3604,0.01810225,1.51396118,6.68995696,-5.41681844,-11.04774918,44.81393266,7311016749.844416,0.7799,8370449975.66,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
11,6636,Polkadot,DOT,polkadot-new,418,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1124998093.3207169,1240621763.645897,,12,904869778.0,5768760837.1360655,,2022-10-10T14:32:00.000Z,6.3752387110182225,189813814.8074654,42.7261,0.0441343,-0.39414354,0.46917004,-16.80571014,-32.2921226,-1.63972051,7172131394.359925,0.7647,7909259893.33,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
12,4943,Dai,DAI,multi-collateral-dai,1417,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6766063958.192878,6766063958.192878,,13,,,,2022-10-10T14:32:00.000Z,1.0001053098320192,197040267.1666024,30.0651,0.04592383,0.02655103,0.01353821,0.03070026,0.10358534,-0.00868236,6766776491.251746,0.7214,6766776491.25,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-10-10 14:34:42.627507
13,5994,Shiba Inu,SHIB,shiba-inu,430,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-10T14:32:00.000Z,1.084411481196435e-05,124260258.80486263,31.5254,-0.26663945,-1.7040239,-2.60479663,-16.49021411,-13.78707705,4.9808485,5954105235.168219,0.6349,6395154378.39,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-10-10 14:34:42.627507
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92328581054.1633,92328592727.29816,,15,71659659264.0,4572970186.314137,,2022-10-10T14:32:00.000Z,0.06381512601765163,536262118.9801918,137.6612,0.03938231,2.14589459,4.21050389,0.26986454,-9.72032627,-1.99936405,5891960035.002394,0.6281,5891960779.92,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
15,5805,Avalanche,AVAX,avalanche,326,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem']",720000000.0,296143373.361482,404229626.49901325,,16,,,,2022-10-10T14:32:00.000Z,16.739197272507045,125116388.18018964,42.7973,-0.10115964,-1.03253161,-1.60639395,-17.19782806,-43.25083432,-5.5516165,4957202347.643556,0.5285,12052222036.21,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
16,7083,Uniswap,UNI,uniswap,496,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem']",1000000000.0,762209326.5354977,1000000000.0,,17,,,0.93469967,2022-10-10T14:32:00.000Z,6.406239303274448,68160582.8058984,2.0285,-0.33157652,-2.88492337,-2.15306682,-1.90287878,-31.75961414,11.96984031,4882895344.974052,0.5206,6406239303.27,5224025936.68093,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-10-10 14:34:42.627507
17,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,621,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,244506.46137105,244506.46137105,,18,,,,2022-10-10T14:32:00.000Z,19368.34828408515,78308008.59663983,33.7433,-0.04865448,-0.64454134,-0.11184269,-8.92553222,-21.47811377,-2.21887628,4735686301.543709,0.5049,4735686301.54,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-10-10 14:34:42.627507
18,3957,UNUS SED LEO,LEO,unus-sed-leo,21,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,19,,,,2022-10-10T14:32:00.000Z,4.090745588977406,2309246.52543332,-18.3123,0.00871579,-0.14834817,-1.4284349,-17.56009768,-14.08202193,-23.88141931,3902383649.384279,0.416,4030364155.07,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-10-10 14:34:42.627507
19,2,Litecoin,LTC,litecoin,831,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71354231.23050588,84000000.0,,20,,,,2022-10-10T14:32:00.000Z,53.36912659282507,345060521.4463745,36.2537,0.05081299,-0.42634672,-0.34640427,-15.62816708,-15.15917226,10.54217614,3808112999.474581,0.406,4483006633.8,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
20,1975,Chainlink,LINK,chainlink,803,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem']",1000000000.0,491599970.4527867,1000000000.0,,21,,,,2022-10-10T14:32:00.000Z,7.533639824421923,273487585.6676821,21.9357,-0.24024984,0.02100338,3.46379006,-2.68135173,-16.58571883,22.57867786,3703537115.0877542,0.3948,7533639824.42,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2022-10-10 14:34:42.627507
21,3794,Cosmos,ATOM,cosmos,347,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem']",,286370297.0,0.0,,22,,,,2022-10-10T14:32:00.000Z,12.91249847003732,170971261.6353277,11.6734,-0.07107565,-2.07444401,2.64931455,-18.29572389,7.36393087,60.14075482,3697756021.876633,0.3942,0.0,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
22,1321,Ethereum Classic,ETC,ethereum-classic,347,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.0,137305127.00660965,210700000.0,,23,,,,2022-10-10T14:32:00.000Z,26.114243830510517,341550796.86321557,20.9562,-0.31851237,-3.34626206,-4.8653188,-32.92434672,-40.26015833,84.40755708,3585619565.829819,0.3823,5502271175.09,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
23,512,Stellar,XLM,stellar,454,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,25540261237.227673,50001787570.25344,,24,,,,2022-10-10T14:32:00.000Z,0.1265550713175184,158265727.38867763,-1.879,-0.13215062,-0.1263405,9.11947523,11.15232761,0.10347689,24.16962848,3232249582.3453984,0.3446,6327982227.1,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
24,4195,FTX Token,FTT,ftx-token,145,2019-07-31T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'derivatives', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio']",352170015.0,133975252.65999673,329844588.7272245,,25,,,,2022-10-10T14:32:00.000Z,23.92304341908081,34825177.47095682,28.5958,-0.07493042,-0.98597894,-1.66978171,-12.08999802,-25.83251664,-2.7152091,3205095786.4674234,0.3417,8424978559.74,,2022-10-10T14:32:00.000Z,1839.0,BNB,BNB,bnb,FTT-F11,2022-10-10 14:34:42.627507
25,6535,NEAR Protocol,NEAR,near-protocol,186,2020-08-11T00:00:00.000Z,"['platform', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'injective-ecosystem']",1000000000.0,804531150.0,1000000000.0,,26,,,,2022-10-10T14:32:00.000Z,3.4659417251966573,90217890.90545997,11.6667,-0.07262527,-1.53637967,-1.1228272,-26.23782387,-40.61786447,5.22561852,2788458082.0054507,0.2973,3465941725.2,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
26,3635,Cronos,CRO,cronos,165,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments']",30263013692.0,25263013692.0,30263013692.0,,27,,,,2022-10-10T14:32:00.000Z,0.1058820294685595,17856629.75675572,14.5613,-0.14060417,-1.43879287,-3.36899558,-12.43220134,-31.21369174,-5.86828801,2674899160.200966,0.2852,3204309307.54,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,2022-10-10 14:34:42.627507
27,328,Monero,XMR,monero,190,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18185450.44549728,18185450.44549728,,28,,,,2022-10-10T14:32:00.000Z,145.46126406247558,62179920.09451433,19.3524,-0.40284904,-1.28300853,3.38732449,-7.84860146,-12.38428449,15.30676173,2645278609.347544,0.282,2645278609.35,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
28,4030,Algorand,ALGO,algorand,256,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",10000000000.0,7015287618.952663,7245803882.501451,,29,,,,2022-10-10T14:32:00.000Z,0.3313729590278864,70760380.65040995,3.6607,0.01371754,-1.76783259,-5.8850346,3.2695727,-9.64575509,10.18911485,2324676616.7240396,0.2478,3313729590.28,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
29,1831,Bitcoin Cash,BCH,bitcoin-cash,639,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments']",21000000.0,19197018.75,19197018.75,,30,,,,2022-10-10T14:32:00.000Z,115.74369304800365,159043996.07377386,0.6266,-0.01875142,-1.73646619,-0.32343001,-13.23879589,-21.22317489,15.64266,2221933845.6367707,0.2369,2430617554.01,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
30,4172,Terra Classic,LUNC,terra-luna,351,2019-07-26T00:00:00.000Z,"['cosmos-ecosystem', 'store-of-value', 'defi', 'payments', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio', 'terra-ecosystem']",,6151072613161.0,6904017889662.0,,31,,,,2022-10-10T14:32:00.000Z,0.000305920176601601,490406278.26275253,91.5838,0.39219868,4.08299402,-4.9598196,-35.01634273,210.41189432,217.54214335,1881737220.1074846,0.2006,2112078372.07,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
31,3155,Quant,QNT,quant,104,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,,32,,,,2022-10-10T14:32:00.000Z,153.66014939302548,85371697.15004748,-38.5877,-0.43203368,-1.54070851,11.81628201,51.92505696,20.23052389,85.05027282,1855098724.6628556,0.1978,2245357857.38,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675,2022-10-10 14:34:42.627507
32,4558,Flow,FLOW,flow,92,2021-01-27T00:00:00.000Z,"['collectibles-nfts', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio']",,1036200000.0,1359340091.0,,33,,,,2022-10-10T14:32:00.000Z,1.6684875171265914,28608298.90983492,64.842,-0.02086094,-1.79379088,0.19918931,-20.20117868,-46.53168091,12.96878625,1728886765.246574,0.1843,2268041973.36,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
33,3077,VeChain,VET,vechain,201,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio']",86712634466.0,72511146418.0,85985041177.0,,34,72511146418.0,1696389858.274085,,2022-10-10T14:32:00.000Z,0.023394883987835794,51269534.84649727,29.904,-0.32866972,1.08052276,0.83555545,-8.77568969,-28.72013375,7.03675952,1696389858.274085,0.1809,2028632023.61,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
34,18876,ApeCoin,APE,apecoin-ape,199,2022-03-17T12:26:36.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'entertainment', 'dao', 'governance', 'metaverse', 'animoca-brands-portfolio']",1000000000.0,306875000.0,1000000000.0,,35,314218750.0,1645995967.7192547,,2022-10-10T14:32:00.000Z,5.23837602854462,103420272.3442104,77.9159,0.65721296,0.44044074,2.17214918,4.60199231,-25.2668284,22.45365363,1607526643.7596302,0.1715,5238376028.54,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4d224452801aced8b2f0aebe155379bb5d594381,2022-10-10 14:34:42.627507
35,2280,Filecoin,FIL,filecoin,245,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3']",,296670322.0,296670322.0,,36,,,,2022-10-10T14:32:00.000Z,5.334643185305076,85025649.03293978,48.0928,-0.31926662,-1.68032504,-3.56740887,-15.16319663,-37.88883739,2.31686864,1582630311.5395625,0.1687,1582630311.54,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
36,11419,Toncoin,TON,toncoin,57,2021-08-26T13:40:22.000Z,['pos'],5000000000.0,1221401181.0,5047558528.0,,37,4983944249.497838,6455632897.581048,,2022-10-10T14:32:00.000Z,1.2952859370831629,8435110.2316115,-43.0547,-0.82060377,-3.51159945,-4.48214355,-32.16796201,5.43046577,31.90586118,1582063773.2860668,0.1687,6476429685.42,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
37,8916,Internet Computer,ICP,internet-computer,132,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'smart-contracts', 'polychain-capital-portfolio', 'metaverse', 'electric-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem']",,266397695.39538226,488508776.41603994,,38,266397695.39538226,1535142059.9381087,,2022-10-10T14:32:00.000Z,5.7625951217771645,29720921.79086985,14.4875,0.11268504,-1.78186798,-4.15493258,-18.34148899,-31.33638148,-12.18791661,1535142059.9381087,0.1637,2815078291.92,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
38,4642,Hedera,HBAR,hedera,113,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio']",50000000000.0,22968168350.94327,50000000000.0,,39,19389577881.0,1164962984.7382305,,2022-10-10T14:32:00.000Z,0.06008191575329687,34648937.54605407,20.8487,-0.1383211,-1.45084331,4.62543043,-5.6359363,-25.87615366,-1.73210509,1379971555.8689132,0.1472,3004095787.66,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
39,6892,Elrond,EGLD,elrond-egld,122,2020-09-04T00:00:00.000Z,"['binance-launchpad', 'binance-labs-portfolio', 'electric-capital-portfolio', 'exnetwork-capital-portfolio', 'elrond-ecosystem', 'injective-ecosystem', 'bnb-chain']",31415926.0,23536423.51858611,23016298.0,,40,,,,2022-10-10T14:32:00.000Z,56.64507261004227,68827324.5843676,78.7143,-0.12110575,1.62191945,11.63197946,4.46765314,-16.21194893,13.43933102,1333222419.1910167,0.1421,1779557409.38,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
40,2011,Tezos,XTZ,tezos,241,2017-10-06T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'smart-contracts', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital-portfolio']",,911880808.055175,933372671.719042,,41,,,,2022-10-10T14:32:00.000Z,1.4025093835679683,15200495.06889782,40.2352,-0.03298664,-1.4146788,-2.83601422,-15.28898177,-27.27293937,-8.14973692,1278921389.9929242,0.1363,1309063930.45,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
41,1966,Decentraland,MANA,decentraland,308,2017-09-17T00:00:00.000Z,"['platform', 'collectibles-nfts', 'gaming', 'payments', 'metaverse', 'boostvc-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'polygon-ecosystem', 'play-to-earn']",,1855084191.7804768,2193539027.320146,,42,,,,2022-10-10T14:32:00.000Z,0.6853822848796628,73467634.49747531,42.5719,-0.01900434,-1.130568,-0.92864469,-15.61070836,-36.15445898,-15.48082182,1271441842.0066457,0.1355,1503412790.52,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,2022-10-10 14:34:42.627507
